"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","GGREV","TOT","PC_GDP","A","2014",37.7307341419913,
"RUS","GGREV","TOT","PC_GDP","A","2015",36.1664257458948,
"SVN","GGREV","TOT","THND_USD_CAP","A","2009",11629.82,
"SVN","GGREV","TOT","THND_USD_CAP","A","2010",12111.38,
"SVN","GGREV","TOT","THND_USD_CAP","A","2011",12480.7,
"SVN","GGREV","TOT","THND_USD_CAP","A","2012",12855.53,
"SVN","GGREV","TOT","THND_USD_CAP","A","2013",13362.91,
"SVN","GGREV","TOT","THND_USD_CAP","A","2014",13682.27,
"SVN","GGREV","TOT","THND_USD_CAP","A","2015",14128.78,
"SVN","GGREV","TOT","THND_USD_CAP","A","2016",14186.12,
"SVN","GGREV","TOT","THND_USD_CAP","A","2017",15040.44,
"SVN","GGREV","TOT","PC_GDP","A","1995",43.8936725809037,
"SVN","GGREV","TOT","PC_GDP","A","1996",42.8550575442518,
"SVN","GGREV","TOT","PC_GDP","A","1997",41.8695656635149,
"SVN","GGREV","TOT","PC_GDP","A","1998",42.6961582795992,
"SVN","GGREV","TOT","PC_GDP","A","1999",42.8466894307975,
"SVN","GGREV","TOT","PC_GDP","A","2000",42.5015408475711,
"SVN","GGREV","TOT","PC_GDP","A","2001",43.0685217909953,
"SVN","GGREV","TOT","PC_GDP","A","2002",43.4271402140032,
"SVN","GGREV","TOT","PC_GDP","A","2003",43.1947330192031,
"SVN","GGREV","TOT","PC_GDP","A","2004",43.3564871766572,
"SVN","GGREV","TOT","PC_GDP","A","2005",43.5814266349463,
"SVN","GGREV","TOT","PC_GDP","A","2006",43.0131390820943,
"SVN","GGREV","TOT","PC_GDP","A","2007",42.1076213627299,
"SVN","GGREV","TOT","PC_GDP","A","2008",42.4562972035416,
"SVN","GGREV","TOT","PC_GDP","A","2009",42.3761382265915,
"SVN","GGREV","TOT","PC_GDP","A","2010",43.6238602384606,
"SVN","GGREV","TOT","PC_GDP","A","2011",43.3286255798046,
"SVN","GGREV","TOT","PC_GDP","A","2012",44.4730292816598,
"SVN","GGREV","TOT","PC_GDP","A","2013",44.8380198271531,
"SVN","GGREV","TOT","PC_GDP","A","2014",44.3411775177615,
"SVN","GGREV","TOT","PC_GDP","A","2015",44.8933402362651,
"SVN","GGREV","TOT","PC_GDP","A","2016",43.3433809664729,
"SVN","GGREV","TOT","PC_GDP","A","2017",43.1130165882567,
"EA","GGREV","TOT","PC_GDP","A","1995",45.3309236731965,
"EA","GGREV","TOT","PC_GDP","A","1996",45.8182802474463,
"EA","GGREV","TOT","PC_GDP","A","1997",45.8516201748916,
"EA","GGREV","TOT","PC_GDP","A","1998",45.5078879711677,
"EA","GGREV","TOT","PC_GDP","A","1999",45.98867421774,
"EA","GGREV","TOT","PC_GDP","A","2000",45.4056623665466,
"EA","GGREV","TOT","PC_GDP","A","2001",44.6624261952976,
"EA","GGREV","TOT","PC_GDP","A","2002",44.2113293573491,
"EA","GGREV","TOT","PC_GDP","A","2003",44.1452934777707,
"EA","GGREV","TOT","PC_GDP","A","2004",43.8077042002423,
"EA","GGREV","TOT","PC_GDP","A","2005",44.0783102755418,
"EA","GGREV","TOT","PC_GDP","A","2006",44.5532611128453,
"EA","GGREV","TOT","PC_GDP","A","2007",44.6597619926366,
"EA","GGREV","TOT","PC_GDP","A","2008",44.3834951320065,
"EA","GGREV","TOT","PC_GDP","A","2009",44.3788168095032,
"EA","GGREV","TOT","PC_GDP","A","2010",44.2890916757682,
"EA","GGREV","TOT","PC_GDP","A","2011",44.8996628484916,
"EA","GGREV","TOT","PC_GDP","A","2012",46.0114620297458,
"EA","GGREV","TOT","PC_GDP","A","2013",46.6678448290879,
"EA","GGREV","TOT","PC_GDP","A","2014",46.5856165852019,
"EA","GGREV","TOT","PC_GDP","A","2015",46.1338235820621,
"EA","GGREV","TOT","PC_GDP","A","2016",45.9615728574915,
"EU","GGREV","TOT","PC_GDP","A","2001",43.4973822493633,
"EU","GGREV","TOT","PC_GDP","A","2002",42.9151434952019,
"EU","GGREV","TOT","PC_GDP","A","2003",42.9549236341493,
"EU","GGREV","TOT","PC_GDP","A","2004",42.8932881875564,
"EU","GGREV","TOT","PC_GDP","A","2005",43.3142744043124,
"EU","GGREV","TOT","PC_GDP","A","2006",43.5962845260654,
"EU","GGREV","TOT","PC_GDP","A","2007",43.7312972755084,
"EU","GGREV","TOT","PC_GDP","A","2008",43.6853463179113,
"EU","GGREV","TOT","PC_GDP","A","2009",43.398348374133,
"EU","GGREV","TOT","PC_GDP","A","2010",43.4508475094795,
"EU","GGREV","TOT","PC_GDP","A","2011",43.9691140195349,
"EU","GGREV","TOT","PC_GDP","A","2012",44.6087317675954,
"EU","GGREV","TOT","PC_GDP","A","2013",45.2801496903918,
"EU","GGREV","TOT","PC_GDP","A","2014",44.9656633726881,
"EU","GGREV","TOT","PC_GDP","A","2015",44.5894964523915,
"EU","GGREV","TOT","PC_GDP","A","2016",44.6037367982408,
"EU","GGREV","TOT","PC_GDP","A","2017",44.7889716387871,
"OECD","GGREV","TOT","THND_USD_CAP","A","2009",12677,
"OECD","GGREV","TOT","THND_USD_CAP","A","2010",13172,
"OECD","GGREV","TOT","THND_USD_CAP","A","2011",13832,
"OECD","GGREV","TOT","THND_USD_CAP","A","2012",14303,
"OECD","GGREV","TOT","THND_USD_CAP","A","2013",15221,
"OECD","GGREV","TOT","THND_USD_CAP","A","2014",15670,
"OECD","GGREV","TOT","THND_USD_CAP","A","2015",16181,
"OECD","GGREV","TOT","THND_USD_CAP","A","2016",16537,
"NZL","GGREV","TOT","PC_GDP","A","1986",48.9769713129605,
"NZL","GGREV","TOT","PC_GDP","A","1987",49.2370010864395,
"NZL","GGREV","TOT","PC_GDP","A","1988",47.13859993487,
"NZL","GGREV","TOT","PC_GDP","A","1989",47.0148034193073,
"NZL","GGREV","TOT","PC_GDP","A","1990",47.7909977982591,
"NZL","GGREV","TOT","PC_GDP","A","1991",45.3972791198379,
"NZL","GGREV","TOT","PC_GDP","A","1992",44.5683517488411,
"NZL","GGREV","TOT","PC_GDP","A","1993",43.426605627516,
"NZL","GGREV","TOT","PC_GDP","A","1994",44.3055442819664,
"NZL","GGREV","TOT","PC_GDP","A","1995",43.2859904338338,
"NZL","GGREV","TOT","PC_GDP","A","1996",42.5068404595405,
"NZL","GGREV","TOT","PC_GDP","A","1997",41.6249635363597,
"NZL","GGREV","TOT","PC_GDP","A","1998",39.9091331208402,
"NZL","GGREV","TOT","PC_GDP","A","1999",39.0105540594724,
"NZL","GGREV","TOT","PC_GDP","A","2000",39.2496271483169,
"NZL","GGREV","TOT","PC_GDP","A","2001",38.3437082020324,
"NZL","GGREV","TOT","PC_GDP","A","2002",39.8509234811105,
"NZL","GGREV","TOT","PC_GDP","A","2003",40.239588062449,
"NZL","GGREV","TOT","PC_GDP","A","2004",40.6279095989855,
"NZL","GGREV","TOT","PC_GDP","A","2005",42.2256052757234,
"NZL","GGREV","TOT","PC_GDP","A","2006",43.9080561593613,
"NZL","GGREV","TOT","PC_GDP","A","2007",42.7371603759246,
"NZL","GGREV","TOT","PC_GDP","A","2008",41.8036190636915,
"NZL","GGREV","TOT","PC_GDP","A","2009",39.1338224786488,
"NZL","GGREV","TOT","PC_GDP","A","2010",40.6864317292095,
"NZL","GGREV","TOT","PC_GDP","A","2011",39.7256894035387,
"NZL","GGREV","TOT","PC_GDP","A","2012",40.1205049753532,
"NZL","GGREV","TOT","PC_GDP","A","2013",39.7273294147736,
"NZL","GGREV","TOT","PC_GDP","A","2014",40.0359950523865,
"NZL","GGREV","TOT","PC_GDP","A","2015",39.2268167539575,
"NZL","GGREV","TOT","PC_GDP","A","2016",39.8767899074707,
"COL","GGREV","TOT","THND_USD_CAP","A","2009",4265.45,
"COL","GGREV","TOT","THND_USD_CAP","A","2010",4290.13,
"COL","GGREV","TOT","THND_USD_CAP","A","2011",4584.35,
"COL","GGREV","TOT","THND_USD_CAP","A","2012",5116.95,
"COL","GGREV","TOT","THND_USD_CAP","A","2013",5440.91,
"COL","GGREV","TOT","THND_USD_CAP","A","2014",5775.84,
"COL","GGREV","TOT","THND_USD_CAP","A","2015",5960.07,
"COL","GGREV","TOT","THND_USD_CAP","A","2016",5957.92,"P"
"LVA","GGREV","TOT","THND_USD_CAP","A","2009",5911.03,
"LVA","GGREV","TOT","THND_USD_CAP","A","2010",6471.79,
"LVA","GGREV","TOT","THND_USD_CAP","A","2011",7153.95,
"LVA","GGREV","TOT","THND_USD_CAP","A","2012",7815.37,
"LVA","GGREV","TOT","THND_USD_CAP","A","2013",8291.4,
"LVA","GGREV","TOT","THND_USD_CAP","A","2014",8716.39,
"LVA","GGREV","TOT","THND_USD_CAP","A","2015",9035.65,
"LVA","GGREV","TOT","THND_USD_CAP","A","2016",9518.86,
"LVA","GGREV","TOT","THND_USD_CAP","A","2017",10374.02,
"LTU","GGREV","TOT","THND_USD_CAP","A","2009",6491.93,
"LTU","GGREV","TOT","THND_USD_CAP","A","2010",7118.73,
"LTU","GGREV","TOT","THND_USD_CAP","A","2011",7663.76,
"LTU","GGREV","TOT","THND_USD_CAP","A","2012",8126.55,
"LTU","GGREV","TOT","THND_USD_CAP","A","2013",8766.81,
"LTU","GGREV","TOT","THND_USD_CAP","A","2014",9585.22,
"LTU","GGREV","TOT","THND_USD_CAP","A","2015",9971.78,
"LTU","GGREV","TOT","THND_USD_CAP","A","2016",10294.02,
"LTU","GGREV","TOT","THND_USD_CAP","A","2017",10866.86,
"LVA","GGREV","TOT","PC_GDP","A","1995",34.1864253607713,
"LVA","GGREV","TOT","PC_GDP","A","1996",35.0116617184613,
"LVA","GGREV","TOT","PC_GDP","A","1997",36.5449515064911,
"LVA","GGREV","TOT","PC_GDP","A","1998",37.9495729384013,
"LVA","GGREV","TOT","PC_GDP","A","1999",37.1127393364808,
"LVA","GGREV","TOT","PC_GDP","A","2000",34.5265876490412,
"LVA","GGREV","TOT","PC_GDP","A","2001",32.8305886932589,
"LVA","GGREV","TOT","PC_GDP","A","2002",32.8384373083404,
"LVA","GGREV","TOT","PC_GDP","A","2003",31.9401389205991,
"LVA","GGREV","TOT","PC_GDP","A","2004",33.7598015772308,
"LVA","GGREV","TOT","PC_GDP","A","2005",33.8127642449581,
"LVA","GGREV","TOT","PC_GDP","A","2006",35.5490676303828,
"LVA","GGREV","TOT","PC_GDP","A","2007",33.4769637393534,
"LVA","GGREV","TOT","PC_GDP","A","2008",33.4419588985938,
"LVA","GGREV","TOT","PC_GDP","A","2009",35.0464367079057,
"LVA","GGREV","TOT","PC_GDP","A","2010",36.8173921992235,
"LVA","GGREV","TOT","PC_GDP","A","2011",36.164293122497,
"LVA","GGREV","TOT","PC_GDP","A","2012",36.761136185676,
"LVA","GGREV","TOT","PC_GDP","A","2013",36.5669928292906,
"LVA","GGREV","TOT","PC_GDP","A","2014",36.6199098549705,
"LVA","GGREV","TOT","PC_GDP","A","2015",36.8611043175247,
"LVA","GGREV","TOT","PC_GDP","A","2016",37.1991594029548,
"LVA","GGREV","TOT","PC_GDP","A","2017",37.5438081344551,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2009",14598,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2010",15049,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2011",15848,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2012",16379,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2013",17189,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2014",17640,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2015",17951,
"OAVG","GGREV","TOT","THND_USD_CAP","A","2016",18523,
"CRI","GGREV","TOT","THND_USD_CAP","A","2009",3931.57,
"CRI","GGREV","TOT","THND_USD_CAP","A","2010",4217.56,
"CRI","GGREV","TOT","THND_USD_CAP","A","2011",4589.12,
"CRI","GGREV","TOT","THND_USD_CAP","A","2012",4194.53,
"CRI","GGREV","TOT","THND_USD_CAP","A","2013",4390.32,
"CRI","GGREV","TOT","THND_USD_CAP","A","2014",4745.58,
"CRI","GGREV","TOT","THND_USD_CAP","A","2015",4818.23,
"CRI","GGREV","TOT","THND_USD_CAP","A","2016",6652.34,
"COL","GGREV","TOT","PC_GDP","A","2000",32.970157914171,
"COL","GGREV","TOT","PC_GDP","A","2001",34.5307304373237,
"COL","GGREV","TOT","PC_GDP","A","2002",34.450499953123,
"COL","GGREV","TOT","PC_GDP","A","2003",35.4271236850319,
"COL","GGREV","TOT","PC_GDP","A","2004",35.9531066213503,
"COL","GGREV","TOT","PC_GDP","A","2005",36.7346158821247,
"COL","GGREV","TOT","PC_GDP","A","2006",37.7714913857327,
"COL","GGREV","TOT","PC_GDP","A","2007",37.7092457872467,
"COL","GGREV","TOT","PC_GDP","A","2008",38.9279443100938,
"COL","GGREV","TOT","PC_GDP","A","2009",41.1723442327013,
"COL","GGREV","TOT","PC_GDP","A","2010",39.8123408034882,
"COL","GGREV","TOT","PC_GDP","A","2011",39.5649901434761,
"COL","GGREV","TOT","PC_GDP","A","2012",42.1636757798386,
"COL","GGREV","TOT","PC_GDP","A","2013",42.5571114304494,
"COL","GGREV","TOT","PC_GDP","A","2014",43.0021200293238,
"COL","GGREV","TOT","PC_GDP","A","2015",43.0853033608904,
"COL","GGREV","TOT","PC_GDP","A","2016",42.5213225598294,
"CRI","GGREV","TOT","PC_GDP","A","2000",32.9307550082981,
"CRI","GGREV","TOT","PC_GDP","A","2001",33.485132714914,
"CRI","GGREV","TOT","PC_GDP","A","2002",33.3823176207345,
"CRI","GGREV","TOT","PC_GDP","A","2003",32.9615723218681,
"CRI","GGREV","TOT","PC_GDP","A","2004",31.8074330152976,
"CRI","GGREV","TOT","PC_GDP","A","2005",30.5636248561483,
"CRI","GGREV","TOT","PC_GDP","A","2006",31.1453122272788,
"CRI","GGREV","TOT","PC_GDP","A","2007",32.1006862962706,
"CRI","GGREV","TOT","PC_GDP","A","2008",33.6032304307187,
"CRI","GGREV","TOT","PC_GDP","A","2009",32.2492585544068,
"CRI","GGREV","TOT","PC_GDP","A","2010",33.1227395236499,
"CRI","GGREV","TOT","PC_GDP","A","2011",34.1735457465344,
"CRI","GGREV","TOT","PC_GDP","A","2012",29.6545175154572,
"CRI","GGREV","TOT","PC_GDP","A","2013",30.2520140260968,
"CRI","GGREV","TOT","PC_GDP","A","2014",31.4368827266262,
"CRI","GGREV","TOT","PC_GDP","A","2015",30.5155507053565,
"CRI","GGREV","TOT","PC_GDP","A","2016",31.2127562464191,
"LTU","GGREV","TOT","PC_GDP","A","1995",33.031865652655,
"LTU","GGREV","TOT","PC_GDP","A","1996",33.3078845226495,
"LTU","GGREV","TOT","PC_GDP","A","1997",38.5165240747752,
"LTU","GGREV","TOT","PC_GDP","A","1998",38.1472612637473,
"LTU","GGREV","TOT","PC_GDP","A","1999",38.0204633172546,
"LTU","GGREV","TOT","PC_GDP","A","2000",36.2099402999677,
"LTU","GGREV","TOT","PC_GDP","A","2001",33.5646451678056,
"LTU","GGREV","TOT","PC_GDP","A","2002",33.2919970379002,
"LTU","GGREV","TOT","PC_GDP","A","2003",32.3144561818189,
"LTU","GGREV","TOT","PC_GDP","A","2004",32.6437241031438,
"LTU","GGREV","TOT","PC_GDP","A","2005",33.7359107727255,
"LTU","GGREV","TOT","PC_GDP","A","2006",34.0384187116985,
"LTU","GGREV","TOT","PC_GDP","A","2007",34.4404580197923,
"LTU","GGREV","TOT","PC_GDP","A","2008",35.0078911364678,
"LTU","GGREV","TOT","PC_GDP","A","2009",35.7826919876658,
"LTU","GGREV","TOT","PC_GDP","A","2010",35.3981630659861,
"LTU","GGREV","TOT","PC_GDP","A","2011",33.5331270270928,
"LTU","GGREV","TOT","PC_GDP","A","2012",32.9568111315275,
"LTU","GGREV","TOT","PC_GDP","A","2013",32.8830137463512,
"LTU","GGREV","TOT","PC_GDP","A","2014",34.0212228001587,
"LTU","GGREV","TOT","PC_GDP","A","2015",34.6440286049005,
"LTU","GGREV","TOT","PC_GDP","A","2016",34.4715771245059,
"LTU","GGREV","TOT","PC_GDP","A","2017",33.7958357313565,
"IDN","GGREV","TOT","PC_GDP","A","2010",20.0423238914758,
"IDN","GGREV","TOT","PC_GDP","A","2011",21.0082714309847,
"IDN","GGREV","TOT","PC_GDP","A","2012",21.7953020883551,
"IDN","GGREV","TOT","PC_GDP","A","2013",21.4024576104421,
"IDN","GGREV","TOT","PC_GDP","A","2014",21.0262543967711,
"IDN","GGREV","TOT","PC_GDP","A","2015",19.5699282475082,
"IDN","GGREV","TOT","PC_GDP","A","2016",19.189177431513,
