Scopus SourceID,Quartile,Top 10% (CiteScore Percentile)
19700188417,Quartile 1,Top 10%
19700188417,Quartile 1,Top 10%
18990,Quartile 1,Top 10%
19881,Quartile 1,Top 10%
19881,Quartile 1,Top 10%
19881,Quartile 1,Top 10%
22657,Quartile 1,Top 10%
71056,Quartile 1,Top 10%
71056,Quartile 1,Top 10%
71056,Quartile 1,Top 10%
71056,Quartile 1,Top 10%
20315,Quartile 1,Top 10%
20315,Quartile 1,Top 10%
28677,Quartile 1,Top 10%
21191,Quartile 1,Top 10%
21191,Quartile 1,Top 10%
21100797856,Quartile 1,Top 10%
21100797856,Quartile 1,Top 10%
29229,Quartile 1,Top 10%
12464,Quartile 1,Top 10%
12464,Quartile 1,Top 10%
24212,Quartile 1,Top 10%
24212,Quartile 1,Top 10%
13839,Quartile 1,Top 10%
20497,Quartile 1,Top 10%
21318,Quartile 1,Top 10%
18991,Quartile 1,Top 10%
18991,Quartile 1,Top 10%
18991,Quartile 1,Top 10%
18395,Quartile 1,Top 10%
18395,Quartile 1,Top 10%
14181,Quartile 1,Top 10%
15819,Quartile 1,Top 10%
21100199127,Quartile 1,Top 10%
21100199127,Quartile 1,Top 10%
12137,Quartile 1,Top 10%
12137,Quartile 1,Top 10%
12137,Quartile 1,Top 10%
13969,Quartile 1,Top 10%
13443,Quartile 1,Top 10%
23571,Quartile 1,Top 10%
28599,Quartile 1,Top 10%
20798,Quartile 1,Top 10%
20798,Quartile 1,Top 10%
20798,Quartile 1,Top 10%
29093,Quartile 1,Top 10%
29093,Quartile 1,Top 10%
29093,Quartile 1,Top 10%
18100156701,Quartile 1,Top 10%
18100156701,Quartile 1,Top 10%
4600151524,Quartile 1,Top 10%
4600151524,Quartile 1,Top 10%
17436,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
12286,Quartile 1,Top 10%
5100155078,Quartile 1,Top 10%
21100780831,Quartile 1,Top 10%
15847,Quartile 1,Top 10%
21206,Quartile 1,Top 10%
26555,Quartile 1,Top 10%
19700188395,Quartile 1,Top 10%
26968,Quartile 1,Top 10%
26968,Quartile 1,Top 10%
26968,Quartile 1,Top 10%
20278,Quartile 1,Top 10%
20278,Quartile 1,Top 10%
11500153511,Quartile 1,Top 10%
11500153511,Quartile 1,Top 10%
11500153511,Quartile 1,Top 10%
19066,Quartile 1,Top 10%
29709,Quartile 1,Top 10%
120008,Quartile 1,Top 10%
6100153018,Quartile 1,Top 10%
6100153018,Quartile 1,Top 10%
6100153018,Quartile 1,Top 10%
21315,Quartile 1,Top 10%
22680,Quartile 1,Top 10%
22680,Quartile 1,Top 10%
22680,Quartile 1,Top 10%
22680,Quartile 1,Top 10%
19014,Quartile 1,Top 10%
17269,Quartile 1,Top 10%
19133,Quartile 1,Top 10%
19133,Quartile 1,Top 10%
27498,Quartile 1,Top 10%
4400151750,Quartile 1,Top 10%
17437,Quartile 1,Top 10%
24025,Quartile 1,Top 10%
21100200203,Quartile 1,Top 10%
21100200203,Quartile 1,Top 10%
21100200203,Quartile 1,Top 10%
21100200203,Quartile 1,Top 10%
21100200203,Quartile 1,Top 10%
146172,Quartile 1,Top 10%
146172,Quartile 1,Top 10%
146172,Quartile 1,Top 10%
20313,Quartile 1,Top 10%
21100278313,Quartile 1,Top 10%
21100278313,Quartile 1,Top 10%
21100420314,Quartile 1,Top 10%
21100420314,Quartile 1,Top 10%
21100420314,Quartile 1,Top 10%
4700152457,Quartile 1,Top 10%
4700152457,Quartile 1,Top 10%
4700152457,Quartile 1,Top 10%
4700152457,Quartile 1,Top 10%
4700152457,Quartile 1,Top 10%
19900191906,Quartile 1,Top 10%
19900191906,Quartile 1,Top 10%
19700178100,Quartile 1,Top 10%
19700178100,Quartile 1,Top 10%
21100197947,Quartile 1,Top 10%
21100197947,Quartile 1,Top 10%
21100197947,Quartile 1,Top 10%
17853,Quartile 1,Top 10%
17853,Quartile 1,Top 10%
17853,Quartile 1,Top 10%
17853,Quartile 1,Top 10%
17853,Quartile 1,Top 10%
21100778827,Quartile 1,Top 10%
21100778827,Quartile 1,Top 10%
21100778827,Quartile 1,Top 10%
21100778827,Quartile 1,Top 10%
19479,Quartile 1,Top 10%
19479,Quartile 1,Top 10%
13037,Quartile 1,Top 10%
13037,Quartile 1,Top 10%
16115,Quartile 1,Top 10%
16115,Quartile 1,Top 10%
16115,Quartile 1,Top 10%
16115,Quartile 1,Top 10%
16115,Quartile 1,Top 10%
110325,Quartile 1,Top 10%
110325,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21100326898,Quartile 1,Top 10%
21119,Quartile 1,Top 10%
21119,Quartile 1,Top 10%
21119,Quartile 1,Top 10%
21119,Quartile 1,Top 10%
24254,Quartile 1,Top 10%
24254,Quartile 1,Top 10%
24254,Quartile 1,Top 10%
24254,Quartile 1,Top 10%
24254,Quartile 1,Top 10%
19708,Quartile 1,Top 10%
19708,Quartile 1,Top 10%
19409,Quartile 1,Top 10%
40944,Quartile 1,Top 10%
40944,Quartile 1,Top 10%
40944,Quartile 1,Top 10%
23470,Quartile 1,Top 10%
26038,Quartile 1,Top 10%
26038,Quartile 1,Top 10%
25143,Quartile 1,Top 10%
25143,Quartile 1,Top 10%
25143,Quartile 1,Top 10%
25143,Quartile 1,Top 10%
19700182758,Quartile 1,Top 10%
19700182758,Quartile 1,Top 10%
19700182758,Quartile 1,Top 10%
14816,Quartile 1,Top 10%
14816,Quartile 1,Top 10%
21100403931,Quartile 1,Top 10%
21100403931,Quartile 1,Top 10%
21100403931,Quartile 1,Top 10%
21100403931,Quartile 1,Top 10%
72242,Quartile 1,Top 10%
72242,Quartile 1,Top 10%
72242,Quartile 1,Top 10%
18606,Quartile 1,Top 10%
18606,Quartile 1,Top 10%
15461,Quartile 1,Top 10%
19584,Quartile 1,Top 10%
25037,Quartile 1,Top 10%
25037,Quartile 1,Top 10%
25037,Quartile 1,Top 10%
17552,Quartile 1,Top 10%
17552,Quartile 1,Top 10%
17552,Quartile 1,Top 10%
15090,Quartile 1,Top 10%
15090,Quartile 1,Top 10%
12000154482,Quartile 1,Top 10%
12000154482,Quartile 1,Top 10%
12000154482,Quartile 1,Top 10%
12000154482,Quartile 1,Top 10%
12000154482,Quartile 1,Top 10%
21100327726,Quartile 1,Top 10%
19614,Quartile 1,Top 10%
110561,Quartile 1,Top 10%
110561,Quartile 1,Top 10%
22214,Quartile 1,Top 10%
22214,Quartile 1,Top 10%
16715,Quartile 1,Top 10%
5300152732,Quartile 1,Top 10%
5300152732,Quartile 1,Top 10%
5300152732,Quartile 1,Top 10%
4000151822,Quartile 1,Top 10%
23038,Quartile 1,Top 10%
23038,Quartile 1,Top 10%
18567,Quartile 1,Top 10%
18567,Quartile 1,Top 10%
19700188320,Quartile 1,Top 10%
21100201772,Quartile 1,Top 10%
12611,Quartile 1,Top 10%
12611,Quartile 1,Top 10%
12611,Quartile 1,Top 10%
12611,Quartile 1,Top 10%
12611,Quartile 1,Top 10%
22687,Quartile 1,Top 10%
22687,Quartile 1,Top 10%
17978,Quartile 1,Top 10%
21100782975,Quartile 1,Top 10%
21100782975,Quartile 1,Top 10%
16795,Quartile 1,Top 10%
17249,Quartile 1,Top 10%
17249,Quartile 1,Top 10%
17249,Quartile 1,Top 10%
21100457028,Quartile 1,Top 10%
5800207366,Quartile 1,Top 10%
16343,Quartile 1,Top 10%
16343,Quartile 1,Top 10%
16343,Quartile 1,Top 10%
19300156903,Quartile 1,Top 10%
19300156903,Quartile 1,Top 10%
19300156903,Quartile 1,Top 10%
21100398001,Quartile 1,Top 10%
21100398001,Quartile 1,Top 10%
21100398001,Quartile 1,Top 10%
14204,Quartile 1,Top 10%
21365,Quartile 1,Top 10%
21365,Quartile 1,Top 10%
12812,Quartile 1,Top 10%
15870,Quartile 1,Top 10%
21100198409,Quartile 1,Top 10%
21100198409,Quartile 1,Top 10%
27130,Quartile 1,Top 10%
27130,Quartile 1,Top 10%
27130,Quartile 1,Top 10%
27130,Quartile 1,Top 10%
29431,Quartile 1,Top 10%
29488,Quartile 1,Top 10%
21195,Quartile 1,Top 10%
21195,Quartile 1,Top 10%
12854,Quartile 1,Top 10%
12854,Quartile 1,Top 10%
27567,Quartile 1,Top 10%
21100338350,Quartile 1,Top 10%
21100338350,Quartile 1,Top 10%
21100338350,Quartile 1,Top 10%
21100338350,Quartile 1,Top 10%
21100338350,Quartile 1,Top 10%
29949,Quartile 1,Top 10%
29949,Quartile 1,Top 10%
21706,Quartile 1,Top 10%
15623,Quartile 1,Top 10%
15623,Quartile 1,Top 10%
21100261712,Quartile 1,Top 10%
21100261712,Quartile 1,Top 10%
14365,Quartile 1,Top 10%
12354,Quartile 1,Top 10%
19939,Quartile 1,Top 10%
15359,Quartile 1,Top 10%
15359,Quartile 1,Top 10%
15359,Quartile 1,Top 10%
21100832985,Quartile 1,Top 10%
21100832985,Quartile 1,Top 10%
21100832985,Quartile 1,Top 10%
21100832985,Quartile 1,Top 10%
21100832985,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
21100470165,Quartile 1,Top 10%
19700174891,Quartile 1,Top 10%
19700174891,Quartile 1,Top 10%
19700174891,Quartile 1,Top 10%
19700174891,Quartile 1,Top 10%
21100422153,Quartile 1,Top 10%
21100422153,Quartile 1,Top 10%
4000148205,Quartile 1,Top 10%
4000148205,Quartile 1,Top 10%
19700173023,Quartile 1,Top 10%
19700173023,Quartile 1,Top 10%
21100196101,Quartile 1,Top 10%
21100420316,Quartile 1,Top 10%
26371,Quartile 1,Top 10%
26371,Quartile 1,Top 10%
26371,Quartile 1,Top 10%
28366,Quartile 1,Top 10%
5100155071,Quartile 1,Top 10%
5100155071,Quartile 1,Top 10%
14599,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
3600148102,Quartile 1,Top 10%
21708,Quartile 1,Top 10%
21708,Quartile 1,Top 10%
21708,Quartile 1,Top 10%
24535,Quartile 1,Top 10%
24535,Quartile 1,Top 10%
19700176402,Quartile 1,Top 10%
12878,Quartile 1,Top 10%
12878,Quartile 1,Top 10%
12878,Quartile 1,Top 10%
16146,Quartile 1,Top 10%
16146,Quartile 1,Top 10%
4000151805,Quartile 1,Top 10%
4000151805,Quartile 1,Top 10%
20425,Quartile 1,Top 10%
20425,Quartile 1,Top 10%
26463,Quartile 1,Top 10%
26463,Quartile 1,Top 10%
24242,Quartile 1,Top 10%
24242,Quartile 1,Top 10%
24242,Quartile 1,Top 10%
24242,Quartile 1,Top 10%
12600154733,Quartile 1,Top 10%
21100232403,Quartile 1,Top 10%
21100232403,Quartile 1,Top 10%
21100232403,Quartile 1,Top 10%
22321,Quartile 1,Top 10%
22321,Quartile 1,Top 10%
12394,Quartile 1,Top 10%
12394,Quartile 1,Top 10%
29646,Quartile 1,Top 10%
29646,Quartile 1,Top 10%
29646,Quartile 1,Top 10%
19049,Quartile 1,Top 10%
5800173382,Quartile 1,Top 10%
5800173382,Quartile 1,Top 10%
23063,Quartile 1,Top 10%
23063,Quartile 1,Top 10%
29993,Quartile 1,Top 10%
29993,Quartile 1,Top 10%
19907,Quartile 1,Top 10%
19907,Quartile 1,Top 10%
19907,Quartile 1,Top 10%
21100401152,Quartile 1,Top 10%
21100401152,Quartile 1,Top 10%
20810,Quartile 1,Top 10%
20810,Quartile 1,Top 10%
16860,Quartile 1,Top 10%
21272,Quartile 1,Top 10%
21272,Quartile 1,Top 10%
22126,Quartile 1,Top 10%
22126,Quartile 1,Top 10%
9500153903,Quartile 1,Top 10%
9500153903,Quartile 1,Top 10%
18902,Quartile 1,Top 10%
18902,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
21100274221,Quartile 1,Top 10%
18935,Quartile 1,Top 10%
18935,Quartile 1,Top 10%
24046,Quartile 1,Top 10%
28200,Quartile 1,Top 10%
28200,Quartile 1,Top 10%
28200,Quartile 1,Top 10%
28200,Quartile 1,Top 10%
28200,Quartile 1,Top 10%
18503,Quartile 1,Top 10%
20205,Quartile 1,Top 10%
20205,Quartile 1,Top 10%
15131,Quartile 1,Top 10%
15131,Quartile 1,Top 10%
15131,Quartile 1,Top 10%
15131,Quartile 1,Top 10%
26055,Quartile 1,Top 10%
26053,Quartile 1,Top 10%
26053,Quartile 1,Top 10%
21100407195,Quartile 1,Top 10%
21100407195,Quartile 1,Top 10%
17915,Quartile 1,Top 10%
7500153133,Quartile 1,Top 10%
7500153133,Quartile 1,Top 10%
7500153133,Quartile 1,Top 10%
19700170610,Quartile 1,Top 10%
24069,Quartile 1,Top 10%
24069,Quartile 1,Top 10%
28711,Quartile 1,Top 10%
28711,Quartile 1,Top 10%
3200147828,Quartile 1,Top 10%
3200147828,Quartile 1,Top 10%
3200147828,Quartile 1,Top 10%
21100235616,Quartile 1,Top 10%
21100235616,Quartile 1,Top 10%
21100235616,Quartile 1,Top 10%
21100235616,Quartile 1,Top 10%
21100368204,Quartile 1,Top 10%
21100368204,Quartile 1,Top 10%
18045,Quartile 1,Top 10%
18045,Quartile 1,Top 10%
18045,Quartile 1,Top 10%
64345,Quartile 1,Top 10%
17600155041,Quartile 1,Top 10%
4900152301,Quartile 1,Top 10%
80280,Quartile 1,Top 10%
80280,Quartile 1,Top 10%
80280,Quartile 1,Top 10%
17382,Quartile 1,Top 10%
17382,Quartile 1,Top 10%
17382,Quartile 1,Top 10%
20689,Quartile 1,Top 10%
20689,Quartile 1,Top 10%
26746,Quartile 1,Top 10%
26746,Quartile 1,Top 10%
26111,Quartile 1,Top 10%
17809,Quartile 1,Top 10%
23860,Quartile 1,Top 10%
23860,Quartile 1,Top 10%
29213,Quartile 1,Top 10%
29213,Quartile 1,Top 10%
22005,Quartile 1,Top 10%
22005,Quartile 1,Top 10%
22005,Quartile 1,Top 10%
22581,Quartile 1,Top 10%
22581,Quartile 1,Top 10%
13900,Quartile 1,Top 10%
13900,Quartile 1,Top 10%
21100843857,Quartile 1,Top 10%
73008,Quartile 1,Top 10%
73008,Quartile 1,Top 10%
21100850798,Quartile 1,Top 10%
21100850798,Quartile 1,Top 10%
21100850798,Quartile 1,Top 10%
21100850798,Quartile 1,Top 10%
28475,Quartile 1,Top 10%
28475,Quartile 1,Top 10%
28475,Quartile 1,Top 10%
28475,Quartile 1,Top 10%
28475,Quartile 1,Top 10%
21100207003,Quartile 1,Top 10%
21100207003,Quartile 1,Top 10%
23183,Quartile 1,Top 10%
8000153138,Quartile 1,Top 10%
8000153138,Quartile 1,Top 10%
19700182323,Quartile 1,Top 10%
16976,Quartile 1,Top 10%
16590,Quartile 1,Top 10%
9000153101,Quartile 1,Top 10%
9000153101,Quartile 1,Top 10%
21121,Quartile 1,Top 10%
144840,Quartile 1,Top 10%
19600166310,Quartile 1,Top 10%
19988,Quartile 1,Top 10%
19700200838,Quartile 1,Top 10%
21100791292,Quartile 1,Top 10%
21100791292,Quartile 1,Top 10%
21100791292,Quartile 1,Top 10%
21100791292,Quartile 1,Top 10%
15579,Quartile 1,Top 10%
15579,Quartile 1,Top 10%
15579,Quartile 1,Top 10%
12213,Quartile 1,Top 10%
28801,Quartile 1,Top 10%
28801,Quartile 1,Top 10%
28801,Quartile 1,Top 10%
28801,Quartile 1,Top 10%
36483,Quartile 1,Top 10%
36483,Quartile 1,Top 10%
36483,Quartile 1,Top 10%
36483,Quartile 1,Top 10%
16512,Quartile 1,Top 10%
29263,Quartile 1,Top 10%
29263,Quartile 1,Top 10%
22951,Quartile 1,Top 10%
22951,Quartile 1,Top 10%
144912,Quartile 1,Top 10%
144912,Quartile 1,Top 10%
144912,Quartile 1,Top 10%
144912,Quartile 1,Top 10%
19600166212,Quartile 1,Top 10%
21677,Quartile 1,Top 10%
21677,Quartile 1,Top 10%
12402,Quartile 1,Top 10%
12402,Quartile 1,Top 10%
12402,Quartile 1,Top 10%
12402,Quartile 1,Top 10%
19136,Quartile 1,Top 10%
19136,Quartile 1,Top 10%
19136,Quartile 1,Top 10%
19136,Quartile 1,Top 10%
21100228547,Quartile 1,Top 10%
28800,Quartile 1,Top 10%
14305,Quartile 1,Top 10%
14305,Quartile 1,Top 10%
19400156815,Quartile 1,Top 10%
21100201068,Quartile 1,Top 10%
13140,Quartile 1,Top 10%
21100204914,Quartile 1,Top 10%
21100204914,Quartile 1,Top 10%
21100284918,Quartile 1,Top 10%
25297,Quartile 1,Top 10%
4400151524,Quartile 1,Top 10%
4400151524,Quartile 1,Top 10%
19700171101,Quartile 1,Top 10%
4100151532,Quartile 1,Top 10%
13363,Quartile 1,Top 10%
13363,Quartile 1,Top 10%
19700174677,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
4700152228,Quartile 1,Top 10%
26533,Quartile 1,Top 10%
26533,Quartile 1,Top 10%
26533,Quartile 1,
26927,Quartile 1,Top 10%
20635,Quartile 1,Top 10%
20635,Quartile 1,Top 10%
22580,Quartile 1,Top 10%
21359,Quartile 1,Top 10%
21359,Quartile 1,Top 10%
19837,Quartile 1,Top 10%
19837,Quartile 1,Top 10%
19837,Quartile 1,Top 10%
19837,Quartile 1,Top 10%
20862,Quartile 1,Top 10%
20862,Quartile 1,Top 10%
20862,Quartile 1,Top 10%
20862,Quartile 1,Top 10%
12996,Quartile 1,Top 10%
12996,Quartile 1,Top 10%
12996,Quartile 1,Top 10%
16339,Quartile 1,Top 10%
16339,Quartile 1,Top 10%
16339,Quartile 1,Top 10%
21928,Quartile 1,Top 10%
21928,Quartile 1,Top 10%
21928,Quartile 1,Top 10%
21928,Quartile 1,Top 10%
27239,Quartile 1,Top 10%
27239,Quartile 1,Top 10%
27239,Quartile 1,Top 10%
27239,Quartile 1,Top 10%
23010,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
17945,Quartile 1,Top 10%
15437,Quartile 1,Top 10%
15437,Quartile 1,Top 10%
15437,Quartile 1,Top 10%
15437,Quartile 1,Top 10%
144974,Quartile 1,Top 10%
144974,Quartile 1,Top 10%
144974,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
21100773752,Quartile 1,Top 10%
25491,Quartile 1,Top 10%
25491,Quartile 1,Top 10%
25491,Quartile 1,Top 10%
17500155020,Quartile 1,Top 10%
17500155020,Quartile 1,Top 10%
110092,Quartile 1,Top 10%
110092,Quartile 1,Top 10%
110092,Quartile 1,Top 10%
110092,Quartile 1,
29161,Quartile 1,Top 10%
29161,Quartile 1,Top 10%
29161,Quartile 1,Top 10%
29161,Quartile 1,Top 10%
27035,Quartile 1,Top 10%
27035,Quartile 1,Top 10%
27035,Quartile 1,Top 10%
30867,Quartile 1,Top 10%
30867,Quartile 1,Top 10%
21100349533,Quartile 1,Top 10%
21100349533,Quartile 1,Top 10%
21100349533,Quartile 1,Top 10%
21100349533,Quartile 1,Top 10%
12216,Quartile 1,Top 10%
12216,Quartile 1,Top 10%
12216,Quartile 1,Top 10%
23895,Quartile 1,Top 10%
23895,Quartile 1,Top 10%
23895,Quartile 1,Top 10%
23895,Quartile 1,Top 10%
14179,Quartile 1,Top 10%
14179,Quartile 1,Top 10%
15163,Quartile 1,Top 10%
12229,Quartile 1,Top 10%
12229,Quartile 1,Top 10%
12229,Quartile 1,Top 10%
12229,Quartile 1,Top 10%
20206,Quartile 1,Top 10%
20206,Quartile 1,Top 10%
20206,Quartile 1,Top 10%
29150,Quartile 1,Top 10%
19700173215,Quartile 1,Top 10%
21100843337,Quartile 1,Top 10%
24804,Quartile 1,Top 10%
24804,Quartile 1,Top 10%
18795,Quartile 1,Top 10%
18795,Quartile 1,Top 10%
18795,Quartile 1,Top 10%
18795,Quartile 1,Top 10%
17435,Quartile 1,Top 10%
17435,Quartile 1,Top 10%
17435,Quartile 1,Top 10%
17435,Quartile 1,
17600155130,Quartile 1,Top 10%
21268,Quartile 1,Top 10%
21268,Quartile 1,Top 10%
24909,Quartile 1,Top 10%
24909,Quartile 1,Top 10%
28980,Quartile 1,Top 10%
20191,Quartile 1,Top 10%
20191,Quartile 1,Top 10%
20191,Quartile 1,Top 10%
20191,Quartile 1,Top 10%
14317,Quartile 1,Top 10%
18797,Quartile 1,Top 10%
18797,Quartile 1,Top 10%
19700177027,Quartile 1,Top 10%
19600157019,Quartile 1,Top 10%
29183,Quartile 1,Top 10%
29183,Quartile 1,Top 10%
16594,Quartile 1,Top 10%
16594,Quartile 1,Top 10%
28111,Quartile 1,Top 10%
20912,Quartile 1,Top 10%
85291,Quartile 1,Top 10%
24392,Quartile 1,Top 10%
24392,Quartile 1,Top 10%
24392,Quartile 1,Top 10%
24392,Quartile 1,Top 10%
24392,Quartile 1,Top 10%
26769,Quartile 1,Top 10%
26769,Quartile 1,Top 10%
17924,Quartile 1,Top 10%
12274,Quartile 1,Top 10%
12274,Quartile 1,Top 10%
12274,Quartile 1,Top 10%
25454,Quartile 1,Top 10%
25454,Quartile 1,Top 10%
25454,Quartile 1,Top 10%
25454,Quartile 1,Top 10%
26099,Quartile 1,Top 10%
26099,Quartile 1,Top 10%
26099,Quartile 1,Top 10%
26099,Quartile 1,Top 10%
11600154092,Quartile 1,Top 10%
11600154092,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100788876,Quartile 1,Top 10%
21100203113,Quartile 1,Top 10%
21100203113,Quartile 1,Top 10%
18391,Quartile 1,Top 10%
18391,Quartile 1,Top 10%
12429,Quartile 1,Top 10%
12429,Quartile 1,Top 10%
12429,Quartile 1,Top 10%
4000149002,Quartile 1,Top 10%
4000149002,Quartile 1,Top 10%
19370,Quartile 1,Top 10%
12503,Quartile 1,Top 10%
12503,Quartile 1,Top 10%
12503,Quartile 1,Top 10%
5800207505,Quartile 1,Top 10%
5800207505,Quartile 1,Top 10%
21100442376,Quartile 1,Top 10%
21100442376,Quartile 1,Top 10%
21100442376,Quartile 1,Top 10%
21100442376,Quartile 1,Top 10%
21100853506,Quartile 1,Top 10%
21100248838,Quartile 1,Top 10%
21100248838,Quartile 1,Top 10%
21100248838,Quartile 1,Top 10%
21100248838,Quartile 1,Top 10%
21100197181,Quartile 1,Top 10%
21100197181,Quartile 1,Top 10%
21100197181,Quartile 1,Top 10%
19700188418,Quartile 1,Top 10%
19700188418,Quartile 1,Top 10%
22913,Quartile 1,Top 10%
21100779064,Quartile 1,Top 10%
21100779064,Quartile 1,Top 10%
21100779064,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
9500153997,Quartile 1,Top 10%
18457,Quartile 1,Top 10%
18457,Quartile 1,Top 10%
3900148405,Quartile 1,Top 10%
3900148405,Quartile 1,Top 10%
21100852997,Quartile 1,Top 10%
22401,Quartile 1,Top 10%
20786,Quartile 1,Top 10%
100147317,Quartile 1,Top 10%
100147317,Quartile 1,Top 10%
100147317,Quartile 1,Top 10%
25472,Quartile 1,Top 10%
25472,Quartile 1,Top 10%
17700156408,Quartile 1,Top 10%
17700156408,Quartile 1,Top 10%
21100368207,Quartile 1,Top 10%
21100368207,Quartile 1,Top 10%
21100368207,Quartile 1,Top 10%
21100368207,Quartile 1,Top 10%
17399,Quartile 1,Top 10%
17399,Quartile 1,Top 10%
21100207626,Quartile 1,Top 10%
21100207626,Quartile 1,Top 10%
21100207626,Quartile 1,Top 10%
21100207626,Quartile 1,Top 10%
21100786533,Quartile 1,Top 10%
21100786533,Quartile 1,Top 10%
21100786533,Quartile 1,Top 10%
16398,Quartile 1,Top 10%
16398,Quartile 1,Top 10%
16398,Quartile 1,Top 10%
16398,Quartile 1,Top 10%
18063,Quartile 1,Top 10%
18063,Quartile 1,Top 10%
18063,Quartile 1,Top 10%
18063,Quartile 1,Top 10%
26947,Quartile 1,Top 10%
26947,Quartile 1,
21100255548,Quartile 1,Top 10%
21100255548,Quartile 1,Top 10%
3300147809,Quartile 1,Top 10%
3300147809,Quartile 1,Top 10%
3300147809,Quartile 1,Top 10%
3300147809,Quartile 1,Top 10%
3300147809,Quartile 1,Top 10%
14308,Quartile 1,Top 10%
5900153311,Quartile 1,Top 10%
